id,timestamp,latitude,longitude,type,description,reporter_name,latitude_original,longitude_original,street_name_raw,street_name_normalized,location_status,location_precision,geocode_source,coordinate_adjustment_m,location_review_reason,is_mappable
64,2026-07-08 01:00:00,-6.9219347,107.5746515,Geng Motor,"Thread Kronologi geng motor serang warga di Jl. Soekarno Hatta dekat Batununggal. Mereka datang dari arah Buah Batu, bawa golok dan rantai.",social_media_x,-6.9346,107.6329,soekarno hatta,Jl. Soekarno Hatta,street_reference,road_reference,osm_nominatim_reference,6582.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
65,2026-07-07 03:15:00,-6.8924893,107.5847536,Begal,Begal motor terjadi lagi di Jl. Terusan Pasteur dini hari tadi. 2 pelaku menggunakan motor tanpa plat dan membawa sajam. Korban luka di tangan. #WaspadaBegal,social_media_instagram,-6.8936,107.5945,terusan pasteur,Jl. Terusan Pasteur,street_reference,road_reference,osm_nominatim_reference,1083.0,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
66,2026-07-06 23:50:00,-6.9162422,107.5881426,Geng Motor,Ngeriii! Konvoi geng motor di Jl. Rajawali Bandung malam tadi. Mereka hajar pengendara yang gak mau minggir. Ada yang kena pukul pake tongkat bisbol.,social_media_x,-6.914,107.602,rajawali,Jl. Rajawali,street_reference,road_reference,osm_nominatim_reference,1549.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
67,2026-07-05 00:30:00,-6.9465897,107.5920295,Begal,"Adik gue kena begal di Jl. Kopo pas pulang kerja shift malem. Motornya ilang, muka kena pukulan. Ini darurat Bandung! Kapan amannya??",social_media_instagram,-6.947,107.586,kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
68,2026-07-04 02:00:00,-6.9421206,107.5961405,Geng Motor,BREAKING: Geng motor serang pos ronda di Jl. Leuwi Panjang Bandung. 3 warga luka-luka. Pelaku kabur ke arah Soreang. Polisi sudah turun.,social_media_x,-6.944,107.598,leuwi panjang,Jl. Leuwi Panjang,street_reference,road_reference,osm_nominatim_reference,292.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
69,2026-07-03 22:00:00,-6.9199177,107.5968006,Begal,"Daerah Jl. Sudirman Bandung ternyata rawan begal juga ya. Temen kantor gue baru aja kena, motor Beat-nya diambil. Kejadian jam 10 malem.",social_media_instagram,-6.917,107.608,sudirman,Jl. Sudirman,street_reference,road_reference,osm_nominatim_reference,1278.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
70,2026-07-02 23:30:00,-6.8683741,107.5450805,Geng Motor,Warga Cimahi hati-hati! Geng motor sering nongkrong di Jl. Encep Kartawiria malem-malem. Kemarin mereka chase pengendara motor yang lewat sendirian.,social_media_x,-6.878,107.55,encep kartawiria,Jl. Encep Kartawiria,street_reference,road_reference,osm_nominatim_reference,1200.3,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
71,2026-07-01 22:45:00,-6.9490368,107.6343674,Begal,Tadi malem hampir kena begal di Jl. Buah Batu. Ada 2 motor boncengan yang ngejar-ngejar gue. Untung bisa belok ke gang dan minta tolong warga.,social_media_instagram,-6.94,107.631,buah batu,Jl. Buah Batu,street_reference,road_reference,osm_nominatim_reference,1071.4,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
72,2026-06-30 02:15:00,-6.9203363,107.6210754,Geng Motor,Video viral geng motor rusuh di Jl. Ahmad Yani Bandung. Mereka bakar ban di tengah jalan dan halangi kendaraan lewat. Ini terjadi jam 2 pagi.,social_media_x,-6.91,107.616,ahmad yani,Jl. Ahmad Yani,street_reference,road_reference,osm_nominatim_reference,1278.6,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
73,2026-06-29 01:00:00,-6.8797999,107.5985077,Begal,Begal sadis di Jl. Setiabudi Bandung! Korban ditusuk karena melawan saat motornya mau dirampas. Sekarang dirawat di RS. Mohon doanya,social_media_instagram,-6.865,107.603,setiabudi,Jl. Setiabudi,street_reference,road_reference,osm_nominatim_reference,1718.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
74,2026-06-28 22:30:00,-6.894,107.604,Geng Motor,"Lapor nih, geng motor sweeping di Jl. Cihampelas malem minggu. Motor-motor kenceng ngebut sambil bawa-bawa senjata. Tolong ditindak dong!",social_media_x,-6.894,107.604,cihampelas,Jl. Cihampelas,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
75,2026-06-27 00:10:00,-6.8727571,107.6050204,Begal,INFO: Percobaan begal di Jl. Ciumbuleuit sekitar jam 12 malem. Pelaku gagal karena korban teriak dan warga langsung keluar. Tetap waspada!,social_media_instagram,-6.871,107.604,ciumbuleuit,Jl. Ciumbuleuit,street_reference,road_reference,osm_nominatim_reference,225.5,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
76,2026-06-26 01:30:00,-6.9585619,107.6128452,Geng Motor,Geng motor bikin macet di Jl. Moh. Toha Bandung. Konvoi belasan motor ngebut zig-zag dan trotoar. Ada warga yang kena tabrak. Parah!,social_media_x,-6.938,107.605,moh toha,Jl. Moh. Toha,street_reference,road_reference,osm_nominatim_reference,2444.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
77,2026-07-19 14:55:58,-6.885,107.614,Begal,"Begal Marak di Bandung, Warga Dago hingga Ojol Dilanda Gelisah.",news_Detik,-6.885,107.614,,,unverified_text,none,strict_text_extractor,,Narasi tidak menyebut ruas jalan yang dapat diverifikasi.,False
78,2026-07-19 14:55:59,-6.9465897,107.5920295,Begal,"Begal Bersajam di Flyover Kopo Bandung, Korban Dibacok dan Motor DirampasRegional14 Juli 2026Aksi begal terjadi di Flyover Kopo Bandung, korban dibacok dan motornya dirampas. Polisi bekuk pelaku dan tingkatkan keamanan lokasi..",news_Kompas,-6.947,107.586,flyover kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
79,2026-07-19 14:55:59,-6.9465897,107.5920295,Begal,"Begal Bersajam di Flyover Kopo Bandung, Korban Dibacok dan Motor Dirampas.",news_Kompas,-6.947,107.586,flyover kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
80,2026-07-19 14:56:19,-6.947,107.586,Begal,"Kasus Warga Kopo Bandung Ditusuk Begal 32 Kali: Pelaku Ditangkap, Korban di ICUkumparanNEWS.",news_Kumparan,-6.947,107.586,,,unverified_text,none,strict_text_extractor,,Narasi tidak menyebut ruas jalan yang dapat diverifikasi.,False
81,2026-07-19 14:56:24,-6.9376192,107.6061957,Begal,"""Saya Sudah 100 Persen Yakin Ini Kejahatan"", Pria di Bandung Kehilangan Motor, Pelaku Ngaku Debt CollectorRegional15 Juli 2026Seorang pria jadi korban begal modus debt collector di Jalan BKR Bandung, kehilangan motor Berkat laporan, polisi Regol bekuk 3 pelaku..",news_Kompas,-6.9376192,107.6061957,bkr,Jl. BKR,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
82,2026-07-19 14:56:24,-6.9376192,107.6061957,Begal,"Ngaku Debt Collector, 3 Pria Rampas Motor di Jalan BKR Bandung, Ditangkap Kurang dari 2 JamRegional15 Juli 2026Tiga pria diduga rampas motor dan ponsel di Jalan BKR Bandung dengan modus mengaku debt collector. Mereka ditangkap kurang dari dua jam usai kejadian..",news_Kompas,-6.9376192,107.6061957,bkr,Jl. BKR,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
83,2026-07-19 14:56:24,-6.9376192,107.6061957,Begal,"Ngaku Debt Collector, 3 Pria Rampas Motor di Jalan BKR Bandung, Ditangkap Kurang dari 2 Jam.",news_Kompas,-6.9376192,107.6061957,bkr,Jl. BKR,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
84,2026-07-15 22:30:00,-6.9219347,107.5746515,Begal,"Hati-hati guys! Tadi malem ada begal di Jl. Soekarno Hatta deket flyover Kopo. Motor temen gue dirampas, pelaku bawa celurit. Stay safe Bandung! #bandung #begal",social_media_instagram,-6.9346,107.6329,soekarno hatta,Jl. Soekarno Hatta,street_reference,road_reference,osm_nominatim_reference,6582.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
85,2026-07-14 01:15:00,-6.9219,107.61,Geng Motor,"Baru aja liat geng motor sweeping di Jl. Asia Afrika jam 1 malem. Serem banget, mereka bawa senjata tajam dan naik sekitar 20 motor. Warga pada takut keluar rumah.",social_media_x,-6.9219,107.61,asia afrika,Jl. Asia Afrika,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
86,2026-07-13 23:45:00,-6.9003834,107.597989,Begal,INFO PENTING! Kakak saya jadi korban begal di Jl. Pasteur depan RS Hasan Sadikin. Motornya diambil paksa sama 3 orang. Udah lapor polisi. Tolong bantu share!,social_media_instagram,-6.8936,107.5945,pasteur,Jl. Pasteur,street_reference,road_reference,osm_nominatim_reference,846.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
87,2026-07-12 02:30:00,-6.931,107.712,Geng Motor,Geng motor konvoi lagi di Jl. Cibiru arah Cileunyi. Mereka rusak kaca spion mobil yang parkir di pinggir jalan. Polisi mana?? @ridaborBDG,social_media_x,-6.931,107.712,cibiru,Jl. Cibiru,area_only,area,street_reference,,Cibiru adalah area; laporan harus menyebut ruas jalan atau koordinat manual.,False
88,2026-07-11 23:00:00,-6.885,107.614,Begal,"Waspada! Ada pelaku begal yang nyamar jadi ojol di Jl. Dago. Korbannya mahasiswa, HP dan dompet diambil. Kejadiannya sekitar jam 11 malem.",social_media_instagram,-6.885,107.614,dago,Jl. Dago,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
89,2026-07-10 00:45:00,-6.932533,107.6443319,Geng Motor,Lagi-lagi geng motor bikin onar di Jl. Gatot Subroto Bandung. Warga yang lewat kena lemparan batu. Ini udah yang ke-3 kali bulan ini!,social_media_x,-6.92,107.634,gatot subroto,Jl. Gatot Subroto,street_reference,road_reference,osm_nominatim_reference,1800.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
90,2026-07-09 21:30:00,-6.9018548,107.5637941,Begal,Semalam ada percobaan begal di Jl. Amir Machmud Cimahi. Untung korban bisa kabur karena ada warga yang teriak. Hati-hati yang sering lewat situ malem-malem.,social_media_instagram,-6.884,107.542,amir machmud,Jl. Amir Machmud,street_reference,road_reference,osm_nominatim_reference,3119.3,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
91,2026-07-08 01:00:00,-6.9219347,107.5746515,Geng Motor,"Thread Kronologi geng motor serang warga di Jl. Soekarno Hatta dekat Batununggal. Mereka datang dari arah Buah Batu, bawa golok dan rantai.",social_media_x,-6.9346,107.6329,soekarno hatta,Jl. Soekarno Hatta,street_reference,road_reference,osm_nominatim_reference,6582.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
92,2026-07-07 03:15:00,-6.8924893,107.5847536,Begal,Begal motor terjadi lagi di Jl. Terusan Pasteur dini hari tadi. 2 pelaku menggunakan motor tanpa plat dan membawa sajam. Korban luka di tangan. #WaspadaBegal,social_media_instagram,-6.8936,107.5945,terusan pasteur,Jl. Terusan Pasteur,street_reference,road_reference,osm_nominatim_reference,1083.0,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
93,2026-07-06 23:50:00,-6.9162422,107.5881426,Geng Motor,Ngeriii! Konvoi geng motor di Jl. Rajawali Bandung malam tadi. Mereka hajar pengendara yang gak mau minggir. Ada yang kena pukul pake tongkat bisbol.,social_media_x,-6.914,107.602,rajawali,Jl. Rajawali,street_reference,road_reference,osm_nominatim_reference,1549.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
94,2026-07-05 00:30:00,-6.9465897,107.5920295,Begal,"Adik gue kena begal di Jl. Kopo pas pulang kerja shift malem. Motornya ilang, muka kena pukulan. Ini darurat Bandung! Kapan amannya??",social_media_instagram,-6.947,107.586,kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
95,2026-07-04 02:00:00,-6.9421206,107.5961405,Geng Motor,BREAKING: Geng motor serang pos ronda di Jl. Leuwi Panjang Bandung. 3 warga luka-luka. Pelaku kabur ke arah Soreang. Polisi sudah turun.,social_media_x,-6.944,107.598,leuwi panjang,Jl. Leuwi Panjang,street_reference,road_reference,osm_nominatim_reference,292.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
96,2026-07-03 22:00:00,-6.9199177,107.5968006,Begal,"Daerah Jl. Sudirman Bandung ternyata rawan begal juga ya. Temen kantor gue baru aja kena, motor Beat-nya diambil. Kejadian jam 10 malem.",social_media_instagram,-6.917,107.608,sudirman,Jl. Sudirman,street_reference,road_reference,osm_nominatim_reference,1278.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
97,2026-07-02 23:30:00,-6.8683741,107.5450805,Geng Motor,Warga Cimahi hati-hati! Geng motor sering nongkrong di Jl. Encep Kartawiria malem-malem. Kemarin mereka chase pengendara motor yang lewat sendirian.,social_media_x,-6.878,107.55,encep kartawiria,Jl. Encep Kartawiria,street_reference,road_reference,osm_nominatim_reference,1200.3,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
98,2026-07-01 22:45:00,-6.9490368,107.6343674,Begal,Tadi malem hampir kena begal di Jl. Buah Batu. Ada 2 motor boncengan yang ngejar-ngejar gue. Untung bisa belok ke gang dan minta tolong warga.,social_media_instagram,-6.94,107.631,buah batu,Jl. Buah Batu,street_reference,road_reference,osm_nominatim_reference,1071.4,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
99,2026-06-30 02:15:00,-6.9203363,107.6210754,Geng Motor,Video viral geng motor rusuh di Jl. Ahmad Yani Bandung. Mereka bakar ban di tengah jalan dan halangi kendaraan lewat. Ini terjadi jam 2 pagi.,social_media_x,-6.91,107.616,ahmad yani,Jl. Ahmad Yani,street_reference,road_reference,osm_nominatim_reference,1278.6,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
100,2026-06-29 01:00:00,-6.8797999,107.5985077,Begal,Begal sadis di Jl. Setiabudi Bandung! Korban ditusuk karena melawan saat motornya mau dirampas. Sekarang dirawat di RS. Mohon doanya,social_media_instagram,-6.865,107.603,setiabudi,Jl. Setiabudi,street_reference,road_reference,osm_nominatim_reference,1718.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
101,2026-06-28 22:30:00,-6.894,107.604,Geng Motor,"Lapor nih, geng motor sweeping di Jl. Cihampelas malem minggu. Motor-motor kenceng ngebut sambil bawa-bawa senjata. Tolong ditindak dong!",social_media_x,-6.894,107.604,cihampelas,Jl. Cihampelas,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
102,2026-06-27 00:10:00,-6.8727571,107.6050204,Begal,INFO: Percobaan begal di Jl. Ciumbuleuit sekitar jam 12 malem. Pelaku gagal karena korban teriak dan warga langsung keluar. Tetap waspada!,social_media_instagram,-6.871,107.604,ciumbuleuit,Jl. Ciumbuleuit,street_reference,road_reference,osm_nominatim_reference,225.5,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
103,2026-06-26 01:30:00,-6.9585619,107.6128452,Geng Motor,Geng motor bikin macet di Jl. Moh. Toha Bandung. Konvoi belasan motor ngebut zig-zag dan trotoar. Ada warga yang kena tabrak. Parah!,social_media_x,-6.938,107.605,moh toha,Jl. Moh. Toha,street_reference,road_reference,osm_nominatim_reference,2444.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
104,2026-07-19 15:04:17,-6.885,107.614,Begal,"Begal Marak di Bandung, Warga Dago hingga Ojol Dilanda Gelisah.",news_Detik,-6.885,107.614,,,unverified_text,none,strict_text_extractor,,Narasi tidak menyebut ruas jalan yang dapat diverifikasi.,False
105,2026-07-19 15:04:19,-6.9465897,107.5920295,Begal,"Begal Bersajam di Flyover Kopo Bandung, Korban Dibacok dan Motor DirampasRegional14 Juli 2026Aksi begal terjadi di Flyover Kopo Bandung, korban dibacok dan motornya dirampas. Polisi bekuk pelaku dan tingkatkan keamanan lokasi..",news_Kompas,-6.947,107.586,flyover kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
106,2026-07-19 15:04:19,-6.9465897,107.5920295,Begal,"Begal Bersajam di Flyover Kopo Bandung, Korban Dibacok dan Motor Dirampas.",news_Kompas,-6.947,107.586,flyover kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
107,2026-07-19 15:04:38,-6.947,107.586,Begal,"Kasus Warga Kopo Bandung Ditusuk Begal 32 Kali: Pelaku Ditangkap, Korban di ICUkumparanNEWS.",news_Kumparan,-6.947,107.586,,,unverified_text,none,strict_text_extractor,,Narasi tidak menyebut ruas jalan yang dapat diverifikasi.,False
108,2026-07-19 15:04:43,-6.9376192,107.6061957,Begal,"""Saya Sudah 100 Persen Yakin Ini Kejahatan"", Pria di Bandung Kehilangan Motor, Pelaku Ngaku Debt CollectorRegional15 Juli 2026Seorang pria jadi korban begal modus debt collector di Jalan BKR Bandung, kehilangan motor Berkat laporan, polisi Regol bekuk 3 pelaku..",news_Kompas,-6.9376192,107.6061957,bkr,Jl. BKR,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
109,2026-07-19 15:04:43,-6.9376192,107.6061957,Begal,"Ngaku Debt Collector, 3 Pria Rampas Motor di Jalan BKR Bandung, Ditangkap Kurang dari 2 JamRegional15 Juli 2026Tiga pria diduga rampas motor dan ponsel di Jalan BKR Bandung dengan modus mengaku debt collector. Mereka ditangkap kurang dari dua jam usai kejadian..",news_Kompas,-6.9376192,107.6061957,bkr,Jl. BKR,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
110,2026-07-19 15:04:43,-6.9376192,107.6061957,Begal,"Ngaku Debt Collector, 3 Pria Rampas Motor di Jalan BKR Bandung, Ditangkap Kurang dari 2 Jam.",news_Kompas,-6.9376192,107.6061957,bkr,Jl. BKR,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
111,2026-07-19 15:07:21,-6.885,107.614,Begal,Jejak Ganas Begal Dago yang Merenggut Nyawa.,news_Detik,-6.885,107.614,,,unverified_text,none,strict_text_extractor,,Narasi tidak menyebut ruas jalan yang dapat diverifikasi.,False
112,2026-07-15 22:30:00,-6.9219347,107.5746515,Begal,"Hati-hati guys! Tadi malem ada begal di Jl. Soekarno Hatta deket flyover Kopo. Motor temen gue dirampas, pelaku bawa celurit. Stay safe Bandung! #bandung #begal",social_media_instagram_mock,-6.9346,107.6329,soekarno hatta,Jl. Soekarno Hatta,street_reference,road_reference,osm_nominatim_reference,6582.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
113,2026-07-14 01:15:00,-6.9219,107.61,Geng Motor,"Baru aja liat geng motor sweeping di Jl. Asia Afrika jam 1 malem. Serem banget, mereka bawa senjata tajam dan naik sekitar 20 motor. Warga pada takut keluar rumah.",social_media_x_mock,-6.9219,107.61,asia afrika,Jl. Asia Afrika,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
114,2026-07-13 23:45:00,-6.9003834,107.597989,Begal,INFO PENTING! Kakak saya jadi korban begal di Jl. Pasteur depan RS Hasan Sadikin. Motornya diambil paksa sama 3 orang. Udah lapor polisi. Tolong bantu share!,social_media_instagram_mock,-6.8936,107.5945,pasteur,Jl. Pasteur,street_reference,road_reference,osm_nominatim_reference,846.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
115,2026-07-12 02:30:00,-6.931,107.712,Geng Motor,Geng motor konvoi lagi di Jl. Cibiru arah Cileunyi. Mereka rusak kaca spion mobil yang parkir di pinggir jalan. Polisi mana?? @ridaborBDG,social_media_x_mock,-6.931,107.712,cibiru,Jl. Cibiru,area_only,area,street_reference,,Cibiru adalah area; laporan harus menyebut ruas jalan atau koordinat manual.,False
116,2026-07-11 23:00:00,-6.885,107.614,Begal,"Waspada! Ada pelaku begal yang nyamar jadi ojol di Jl. Dago. Korbannya mahasiswa, HP dan dompet diambil. Kejadiannya sekitar jam 11 malem.",social_media_instagram_mock,-6.885,107.614,dago,Jl. Dago,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
117,2026-07-10 00:45:00,-6.932533,107.6443319,Geng Motor,Lagi-lagi geng motor bikin onar di Jl. Gatot Subroto Bandung. Warga yang lewat kena lemparan batu. Ini udah yang ke-3 kali bulan ini!,social_media_x_mock,-6.92,107.634,gatot subroto,Jl. Gatot Subroto,street_reference,road_reference,osm_nominatim_reference,1800.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
118,2026-07-09 21:30:00,-6.9018548,107.5637941,Begal,Semalam ada percobaan begal di Jl. Amir Machmud Cimahi. Untung korban bisa kabur karena ada warga yang teriak. Hati-hati yang sering lewat situ malem-malem.,social_media_instagram_mock,-6.884,107.542,amir machmud,Jl. Amir Machmud,street_reference,road_reference,osm_nominatim_reference,3119.3,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
119,2026-07-08 01:00:00,-6.9219347,107.5746515,Geng Motor,"Thread Kronologi geng motor serang warga di Jl. Soekarno Hatta dekat Batununggal. Mereka datang dari arah Buah Batu, bawa golok dan rantai.",social_media_x_mock,-6.9346,107.6329,soekarno hatta,Jl. Soekarno Hatta,street_reference,road_reference,osm_nominatim_reference,6582.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
120,2026-07-07 03:15:00,-6.8924893,107.5847536,Begal,Begal motor terjadi lagi di Jl. Terusan Pasteur dini hari tadi. 2 pelaku menggunakan motor tanpa plat dan membawa sajam. Korban luka di tangan. #WaspadaBegal,social_media_instagram_mock,-6.8936,107.5945,terusan pasteur,Jl. Terusan Pasteur,street_reference,road_reference,osm_nominatim_reference,1083.0,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
121,2026-07-06 23:50:00,-6.9162422,107.5881426,Geng Motor,Ngeriii! Konvoi geng motor di Jl. Rajawali Bandung malam tadi. Mereka hajar pengendara yang gak mau minggir. Ada yang kena pukul pake tongkat bisbol.,social_media_x_mock,-6.914,107.602,rajawali,Jl. Rajawali,street_reference,road_reference,osm_nominatim_reference,1549.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
122,2026-07-05 00:30:00,-6.9465897,107.5920295,Begal,"Adik gue kena begal di Jl. Kopo pas pulang kerja shift malem. Motornya ilang, muka kena pukulan. Ini darurat Bandung! Kapan amannya??",social_media_instagram_mock,-6.947,107.586,kopo,Jl. Kopo,street_reference,road_reference,osm_nominatim_reference,667.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
123,2026-07-04 02:00:00,-6.9421206,107.5961405,Geng Motor,BREAKING: Geng motor serang pos ronda di Jl. Leuwi Panjang Bandung. 3 warga luka-luka. Pelaku kabur ke arah Soreang. Polisi sudah turun.,social_media_x_mock,-6.944,107.598,leuwi panjang,Jl. Leuwi Panjang,street_reference,road_reference,osm_nominatim_reference,292.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
124,2026-07-03 22:00:00,-6.9199177,107.5968006,Begal,"Daerah Jl. Sudirman Bandung ternyata rawan begal juga ya. Temen kantor gue baru aja kena, motor Beat-nya diambil. Kejadian jam 10 malem.",social_media_instagram_mock,-6.917,107.608,sudirman,Jl. Sudirman,street_reference,road_reference,osm_nominatim_reference,1278.1,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
125,2026-07-02 23:30:00,-6.8683741,107.5450805,Geng Motor,Warga Cimahi hati-hati! Geng motor sering nongkrong di Jl. Encep Kartawiria malem-malem. Kemarin mereka chase pengendara motor yang lewat sendirian.,social_media_x_mock,-6.878,107.55,encep kartawiria,Jl. Encep Kartawiria,street_reference,road_reference,osm_nominatim_reference,1200.3,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
126,2026-07-01 22:45:00,-6.9490368,107.6343674,Begal,Tadi malem hampir kena begal di Jl. Buah Batu. Ada 2 motor boncengan yang ngejar-ngejar gue. Untung bisa belok ke gang dan minta tolong warga.,social_media_instagram_mock,-6.94,107.631,buah batu,Jl. Buah Batu,street_reference,road_reference,osm_nominatim_reference,1071.4,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
127,2026-06-30 02:15:00,-6.9203363,107.6210754,Geng Motor,Video viral geng motor rusuh di Jl. Ahmad Yani Bandung. Mereka bakar ban di tengah jalan dan halangi kendaraan lewat. Ini terjadi jam 2 pagi.,social_media_x_mock,-6.91,107.616,ahmad yani,Jl. Ahmad Yani,street_reference,road_reference,osm_nominatim_reference,1278.6,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
128,2026-06-29 01:00:00,-6.8797999,107.5985077,Begal,Begal sadis di Jl. Setiabudi Bandung! Korban ditusuk karena melawan saat motornya mau dirampas. Sekarang dirawat di RS. Mohon doanya,social_media_instagram_mock,-6.865,107.603,setiabudi,Jl. Setiabudi,street_reference,road_reference,osm_nominatim_reference,1718.8,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
129,2026-06-28 22:30:00,-6.894,107.604,Geng Motor,"Lapor nih, geng motor sweeping di Jl. Cihampelas malem minggu. Motor-motor kenceng ngebut sambil bawa-bawa senjata. Tolong ditindak dong!",social_media_x_mock,-6.894,107.604,cihampelas,Jl. Cihampelas,street_verified,street,legacy_osm_audit,0.0,Koordinat lama telah cocok dengan ruas jalan pada audit OSM.,True
130,2026-06-27 00:10:00,-6.8727571,107.6050204,Begal,INFO: Percobaan begal di Jl. Ciumbuleuit sekitar jam 12 malem. Pelaku gagal karena korban teriak dan warga langsung keluar. Tetap waspada!,social_media_instagram_mock,-6.871,107.604,ciumbuleuit,Jl. Ciumbuleuit,street_reference,road_reference,osm_nominatim_reference,225.5,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
131,2026-06-26 01:30:00,-6.9585619,107.6128452,Geng Motor,Geng motor bikin macet di Jl. Moh. Toha Bandung. Konvoi belasan motor ngebut zig-zag dan trotoar. Ada warga yang kena tabrak. Parah!,social_media_x_mock,-6.938,107.605,moh toha,Jl. Moh. Toha,street_reference,road_reference,osm_nominatim_reference,2444.9,"Koordinat merepresentasikan ruas jalan, bukan titik kejadian presisi.",True
132,2026-07-19 15:45:06,-6.885,107.614,Begal,"Begal Marak di Bandung, Warga Dago hingga Ojol Dilanda Gelisah.",news_Detik,-6.885,107.614,,,unverified_text,none,strict_text_extractor,,Narasi tidak menyebut ruas jalan yang dapat diverifikasi.,False
